code,year,povertyrate,povertytargetmet,gdppc,gdppc_need_baseline,ghgpc,ghgpc_need_baseline,ghgpc_need_energy,ghgpc_need_equality,targetgdppc_baseline,targetgdppc_equality
ARG,1991,.9720286130905151,,15221.792,,3.6,,,,22153.6,22153.6
ARG,1992,1.673712491989136,,16209.326,,3.62,,,,22153.6,22153.6
ARG,1993,1.976666212081909,,17312.035,,3.64,,,,22153.6,22153.6
ARG,1994,1.91132664680481,,18092.021,,3.63,,,,22153.6,22153.6
ARG,1995,3.855434417724609,,17362.521,,3.68,,,,22153.6,22153.6
ARG,1996,4.217566967010498,,18104.697,,3.94,,,,22153.6,22153.6
ARG,1997,3.765750885009766,,19347.537,,3.99,,,,22153.6,22153.6
ARG,1998,3.969188690185547,,19866.244,,4.15,,,,22153.6,22153.6
ARG,1999,4.187958240509033,,18981.168,,4.18,,,,22153.6,22153.6
ARG,2000,4.988261222839355,,18625.283,,4.1,,,,22153.6,22153.6
ARG,2001,8.234786987304688,,17610.756,,3.89,,,,22153.6,22153.6
ARG,2002,12.4471549987793,,15523.039,,3.66,,,,22153.6,22153.6
ARG,2003,5.279262542724609,,16714.67,,3.9,,,,22153.6,22153.6
ARG,2004,3.813006401062012,,18032.611,,4.22,,,,22153.6,22153.6
ARG,2005,2.631178855895996,,19426.439,,4.26,,,,22153.6,22153.6
ARG,2006,2.118256092071533,,20777.652,,4.43,,,,22153.6,22153.6
ARG,2007,1.723668336868286,,22424.117,,4.57,,,,22153.6,22153.6
ARG,2008,1.586670160293579,,23103.457,,4.64,,,,22153.6,22153.6
ARG,2009,1.524072051048279,,21519.895,,4.3,,,,22153.6,22153.6
ARG,2010,.7493293881416321,,23521.27,,4.52,,,,22153.6,22153.6
ARG,2011,.7074195146560669,,24647.629,,4.68,,,,22153.6,22153.6
ARG,2012,.6407886147499084,,24118.867,,4.68,,,,22153.6,22153.6
ARG,2013,.6225353479385376,,24424.137,,4.74,,,,22153.6,22153.6
ARG,2014,.6124674677848816,,23550.1,,4.61,,,,22153.6,22153.6
ARG,2015,.6057682633399963,,23933.887,,4.71,,,,22153.6,22153.6
ARG,2016,.6675493717193604,,23189.527,,4.61,,,,22153.6,22153.6
ARG,2017,.4240273833274841,,23597.117,,4.47,,,,22153.6,22153.6
ARG,2018,.7674704790115356,,22747.242,,4.39,,,,22153.6,22153.6
ARG,2019,.7840069532394409,,22066.102,,4.19,,,,22153.6,22153.6
ARG,2020,,,19690.662,,,,,,22153.6,22153.6
ARG,2021,,,21506.92,,,,,,22153.6,22153.6
ARG,2022,.2,1,22153.6,22153.6,4.265247344970703,4.2652473,4.2652473,4.2652473,22153.6,22153.6
ARG,2023,,,22378.25,22153.6,,4.2530088,4.1679187,4.2530088,22153.6,22153.6
ARG,2024,,,22604.061,22153.6,,4.2408056,4.0728111,4.2408056,22153.6,22153.6
ARG,2025,,,22827.992,22153.6,,4.2286377,3.9798739,4.2286377,22153.6,22153.6
ARG,2026,,,23054.043,22153.6,,4.2165046,3.8890574,4.2165046,22153.6,22153.6
ARG,2027,,,23282.303,22153.6,,4.2044058,3.8003132,4.2044058,22153.6,22153.6
ARG,2028,,,23512.822,22153.6,,4.1923423,3.713594,4.1923423,22153.6,22153.6
ARG,2029,,,23745.625,22153.6,,4.1803131,3.6288538,4.1803131,22153.6,22153.6
ARG,2030,,,23980.732,22153.6,,4.1683187,3.5460472,4.1683187,22153.6,22153.6
ARG,2031,,,24218.168,22153.6,,4.1563587,3.4651301,4.1563587,22153.6,22153.6
ARG,2032,,,24457.953,22153.6,,4.1444325,3.3860595,4.1444325,22153.6,22153.6
ARG,2033,,,24700.113,22153.6,,4.1325412,3.3087931,4.1325412,22153.6,22153.6
ARG,2034,,,24944.672,22153.6,,4.1206837,3.23329,4.1206837,22153.6,22153.6
ARG,2035,,,25191.65,22153.6,,4.10886,3.1595097,4.10886,22153.6,22153.6
ARG,2036,,,25441.074,22153.6,,4.0970707,3.0874131,4.0970707,22153.6,22153.6
ARG,2037,,,25692.969,22153.6,,4.0853148,3.0169616,4.0853148,22153.6,22153.6
ARG,2038,,,25947.357,22153.6,,4.0735931,2.9481175,4.0735931,22153.6,22153.6
ARG,2039,,,26204.264,22153.6,,4.0619044,2.8808446,4.0619044,22153.6,22153.6
ARG,2040,,,26463.715,22153.6,,4.0502496,2.8151069,4.0502496,22153.6,22153.6
ARG,2041,,,26725.734,22153.6,,4.0386286,2.750869,4.0386286,22153.6,22153.6
ARG,2042,,,26990.348,22153.6,,4.0270405,2.688097,4.0270405,22153.6,22153.6
ARG,2043,,,27257.582,22153.6,,4.0154858,2.6267571,4.0154858,22153.6,22153.6
ARG,2044,,,27527.461,22153.6,,4.0039639,2.5668173,4.0039639,22153.6,22153.6
ARG,2045,,,27800.012,22153.6,,3.9924755,2.508245,3.9924755,22153.6,22153.6
ARG,2046,,,28075.262,22153.6,,3.98102,2.4510093,3.98102,22153.6,22153.6
ARG,2047,,,28353.236,22153.6,,3.9695971,2.3950799,3.9695971,22153.6,22153.6
ARG,2048,,,28633.963,22153.6,,3.9582071,2.3404264,3.9582071,22153.6,22153.6
ARG,2049,,,28917.471,22153.6,,3.9468498,2.2870202,3.9468498,22153.6,22153.6
ARG,2050,,,29203.785,22153.6,,3.9355252,2.2348328,3.9355252,22153.6,22153.6
ARM,1991,4.940654277801514,,4616.9448,,6.48,,,,14245.527,14245.527
ARM,1992,20.00111770629883,,2735.7866,,3.62,,,,14245.527,14245.527
ARM,1993,22.82037925720215,,2554.1721,,1.94,,,,14245.527,14245.527
ARM,1994,20.02552795410156,,2757.2317,,1.25,,,,14245.527,14245.527
ARM,1995,15.77832984924316,,3008.2334,,1.45,,,,14245.527,14245.527
ARM,1996,13.89882278442383,,3234.0696,,1.12,,,,14245.527,14245.527
ARM,1997,11.14058589935303,,3378.9443,,1.33,,,,14245.527,14245.527
ARM,1998,12.33221912384033,,3654.053,,1.33,,,,14245.527,14245.527
ARM,1999,11.8994140625,,3798.6738,,1.18,,,,14245.527,14245.527
ARM,2000,13.29570388793945,,4048.25,,1.31,,,,14245.527,14245.527
ARM,2001,13.97474956512451,,4464.3857,,1.33,,,,14245.527,14245.527
ARM,2002,9.966604232788086,,5081.5186,,1.17,,,,14245.527,14245.527
ARM,2003,7.539517402648926,,5823.7163,,1.3,,,,14245.527,14245.527
ARM,2004,5.317805290222168,,6472.1421,,1.38,,,,14245.527,14245.527
ARM,2005,2.629570484161377,,7419.8711,,1.62,,,,14245.527,14245.527
ARM,2006,1.99859356880188,,8464.4854,,1.65,,,,14245.527,14245.527
ARM,2007,1.536202669143677,,9708.415,,1.9,,,,14245.527,14245.527
ARM,2008,.8796942234039307,,10467.53,,2.1,,,,14245.527,14245.527
ARM,2009,1.247655749320984,,9052.3838,,1.77,,,,14245.527,14245.527
ARM,2010,.951465368270874,,9286.1973,,1.71,,,,14245.527,14245.527
ARM,2011,1.185070991516113,,9725.2783,,1.94,,,,14245.527,14245.527
ARM,2012,.8322223424911499,,10397.654,,2.21,,,,14245.527,14245.527
ARM,2013,1.738265156745911,,10691.276,,2.14,,,,14245.527,14245.527
ARM,2014,1.439143061637878,,11019.839,,2.14,,,,14245.527,14245.527
ARM,2015,1.146360039710999,,11321.333,,2.1,,,,14245.527,14245.527
ARM,2016,1.107946515083313,,11303.067,,2.02,,,,14245.527,14245.527
ARM,2017,.785654604434967,,12115.14,,2.1,,,,14245.527,14245.527
ARM,2018,1.339820981025696,,12715.109,,2.17,,,,14245.527,14245.527
ARM,2019,1.030069828033447,,13653.764,,2.32,,,,14245.527,14245.527
ARM,2020,,,12619.893,,,,,,14245.527,14245.527
ARM,2021,,,13317.231,,,,,,14245.527,14245.527
ARM,2022,.2,1,14245.527,14245.527,2.32404899597168,2.324049,2.324049,2.324049,14245.527,14245.527
ARM,2023,,,14746.184,14245.527,,2.2982049,2.2942724,2.2982049,14245.527,14245.527
ARM,2024,,,15393.78,14245.527,,2.2726483,2.2648773,2.2726483,14245.527,14245.527
ARM,2025,,,16085.215,14245.527,,2.247376,2.2358587,2.247376,14245.527,14245.527
ARM,2026,,,16807.703,14245.527,,2.2223845,2.2072122,2.2223845,14245.527,14245.527
ARM,2027,,,17562.645,14245.527,,2.1976709,2.1789324,2.1976709,14245.527,14245.527
ARM,2028,,,18351.496,14245.527,,2.1732323,2.151015,2.1732323,14245.527,14245.527
ARM,2029,,,19175.779,14245.527,,2.1490655,2.1234555,2.1490655,14245.527,14245.527
ARM,2030,,,20037.086,14245.527,,2.1251674,2.0962491,2.1251674,14245.527,14245.527
ARM,2031,,,20937.08,14245.527,,2.1015348,2.069391,2.1015348,14245.527,14245.527
ARM,2032,,,21877.498,14245.527,,2.0781653,2.0428772,2.0781653,14245.527,14245.527
ARM,2033,,,22860.156,14245.527,,2.0550556,2.0167031,2.0550556,14245.527,14245.527
ARM,2034,,,23886.951,14245.527,,2.0322027,1.9908644,2.0322027,14245.527,14245.527
ARM,2035,,,24959.867,14245.527,,2.0096042,1.9653566,2.0096042,14245.527,14245.527
ARM,2036,,,26080.975,14245.527,,1.9872569,1.9401758,1.9872569,14245.527,14245.527
ARM,2037,,,27252.438,14245.527,,1.9651581,1.9153174,1.9651581,14245.527,14245.527
ARM,2038,,,28476.52,14245.527,,1.943305,1.8907777,1.943305,14245.527,14245.527
ARM,2039,,,29755.582,14245.527,,1.921695,1.8665524,1.921695,14245.527,14245.527
ARM,2040,,,31092.096,14245.527,,1.9003253,1.8426373,1.9003253,14245.527,14245.527
ARM,2041,,,32488.641,14245.527,,1.8791932,1.8190287,1.8791932,14245.527,14245.527
ARM,2042,,,33947.914,14245.527,,1.858296,1.7957227,1.858296,14245.527,14245.527
ARM,2043,,,35472.73,14245.527,,1.8376313,1.7727152,1.8376313,14245.527,14245.527
ARM,2044,,,37066.039,14245.527,,1.8171964,1.7500025,1.8171964,14245.527,14245.527
ARM,2045,,,38730.91,14245.527,,1.7969887,1.7275808,1.7969887,14245.527,14245.527
ARM,2046,,,40470.563,14245.527,,1.7770057,1.7054464,1.7770057,14245.527,14245.527
ARM,2047,,,42288.355,14245.527,,1.7572449,1.6835955,1.7572449,14245.527,14245.527
ARM,2048,,,44187.797,14245.527,,1.7377039,1.6620247,1.7377039,14245.527,14245.527
ARM,2049,,,46172.555,14245.527,,1.7183802,1.6407303,1.7183802,14245.527,14245.527
ARM,2050,,,48246.461,14245.527,,1.6992714,1.6197087,1.6992714,14245.527,14245.527
ASM,1991,,,,,,,,,,
ASM,1992,,,,,,,,,,
ASM,1993,,,,,,,,,,
ASM,1994,,,,,,,,,,
ASM,1995,,,,,,,,,,
ASM,1996,,,,,,,,,,
ASM,1997,,,,,,,,,,
ASM,1998,,,,,,,,,,
ASM,1999,,,,,,,,,,
ASM,2000,,,,,,,,,,
ASM,2001,,,,,,,,,,
ASM,2002,,,,,,,,,,
ASM,2003,,,,,,,,,,
ASM,2004,,,,,,,,,,
ASM,2005,,,,,,,,,,
ASM,2006,,,,,,,,,,
ASM,2007,,,,,,,,,,
ASM,2008,,,,,,,,,,
ASM,2009,,,,,,,,,,
ASM,2010,,,,,,,,,,
ASM,2011,,,,,,,,,,
ASM,2012,,,,,,,,,,
ASM,2013,,,,,,,,,,
ASM,2014,,,,,,,,,,
ASM,2015,,,,,,,,,,
ASM,2016,,,,,,,,,,
ASM,2017,,,,,,,,,,
ASM,2018,,,,,,,,,,
ASM,2019,,,,,,,,,,
ASM,2020,,,,,,,,,,
ASM,2021,,,,,,,,,,
ASM,2022,,,,,2.502733707427979,2.5027337,2.5027337,2.5027337,,
ASM,2023,,,,,,2.4926198,2.4541912,2.4926198,,
ASM,2024,,,,,,2.4825466,2.40659,2.4825466,,
ASM,2025,,,,,,2.4725142,2.3599124,2.4725142,,
ASM,2026,,,,,,2.4625223,2.3141398,2.4625223,,
ASM,2027,,,,,,2.4525709,2.2692552,2.4525709,,
ASM,2028,,,16677.139,12571.201,,2.4426596,2.2252412,2.4426596,,
ASM,2029,,,17187.504,12571.201,,2.4327884,2.1820807,2.4327884,,
ASM,2030,,,17713.488,12571.201,,2.4229572,2.1397576,2.4229572,,
ASM,2031,,,18255.568,12571.201,,2.4131656,2.0982552,2.4131656,,
ASM,2032,,,18814.238,12571.201,,2.4034135,2.0575578,2.4034135,,
ASM,2033,,,19390.004,12571.201,,2.3937008,2.0176499,2.3937008,,
ASM,2034,,,19983.391,12571.201,,2.3840275,1.9785159,2.3840275,,
ASM,2035,,,20594.936,12571.201,,2.3743932,1.940141,2.3743932,,
ASM,2036,,,21225.195,12571.201,,2.3647978,1.9025103,2.3647978,,
ASM,2037,,,21874.744,12571.201,,2.3552413,1.8656095,2.3552413,,
ASM,2038,,,22544.17,12571.201,,2.3457234,1.8294245,2.3457234,,
ASM,2039,,,23234.082,12571.201,,2.3362439,1.7939414,2.3362439,,
ASM,2040,,,23945.107,12571.201,,2.3268027,1.7591465,2.3268027,,
ASM,2041,,,24677.893,12571.201,,2.3173997,1.7250264,2.3173997,,
ASM,2042,,,25433.104,12571.201,,2.3080347,1.691568,2.3080347,,
ASM,2043,,,26211.426,12571.201,,2.2987075,1.6587586,2.2987075,,
ASM,2044,,,27013.566,12571.201,,2.289418,1.6265856,2.289418,,
ASM,2045,,,27840.254,12571.201,,2.2801661,1.5950366,2.2801661,,
ASM,2046,,,28692.24,12571.201,,2.2709515,1.5640996,2.2709515,,
ASM,2047,,,29570.301,12571.201,,2.2617743,1.5337626,2.2617743,,
ASM,2048,,,30475.232,12571.201,,2.252634,1.5040139,2.252634,,
ASM,2049,,,31407.857,12571.201,,2.2435308,1.4748423,2.2435308,,
ASM,2050,,,32369.023,12571.201,,2.2344644,1.4462365,2.2344644,,
ATG,1991,,,15588.261,,3.41,,,,18871.93,18871.93
ATG,1992,,,15500.729,,4.46,,,,18871.93,18871.93
ATG,1993,,,15992.155,,3.87,,,,18871.93,18871.93
ATG,1994,,,16698.402,,3.74,,,,18871.93,18871.93
ATG,1995,,,15628.323,,3.92,,,,18871.93,18871.93
ATG,1996,,,16303.425,,3.96,,,,18871.93,18871.93
ATG,1997,,,16828.348,,4.11,,,,18871.93,18871.93
ATG,1998,,,17260.564,,4.42,,,,18871.93,18871.93
ATG,1999,,,17551.734,,4.38,,,,18871.93,18871.93
ATG,2000,,,18313.629,,4.33,,,,18871.93,18871.93
ATG,2001,,,17207.914,,4.55,,,,18871.93,18871.93
ATG,2002,,,17143.588,,4.97,,,,18871.93,18871.93
ATG,2003,,,17953.053,,5.12,,,,18871.93,18871.93
ATG,2004,,,18743.572,,4.92,,,,18871.93,18871.93
ATG,2005,,,19683.842,,4.99,,,,18871.93,18871.93
ATG,2006,,,21849.223,,5.3,,,,18871.93,18871.93
ATG,2007,,,23511.066,,5.47,,,,18871.93,18871.93
ATG,2008,,,23131.932,,5.57,,,,18871.93,18871.93
ATG,2009,,,20048.021,,5.57,,,,18871.93,18871.93
ATG,2010,,,18206.016,,5.57,,,,18871.93,18871.93
ATG,2011,,,17605.439,,6.02,,,,18871.93,18871.93
ATG,2012,,,17966.338,,7.71,,,,18871.93,18871.93
ATG,2013,,,17643.131,,5.17,,,,18871.93,18871.93
ATG,2014,,,18104.684,,5.16,,,,18871.93,18871.93
ATG,2015,,,18594.545,,5.25,,,,18871.93,18871.93
ATG,2016,,,19419.633,,5.3,,,,18871.93,18871.93
ATG,2017,,,19840.283,,5.25,,,,18871.93,18871.93
ATG,2018,,,21017.264,,5.29,,,,18871.93,18871.93
ATG,2019,,,21850.133,,5.31,,,,18871.93,18871.93
ATG,2020,,,17293.303,,,,,,18871.93,18871.93
ATG,2021,,,18057.291,,,,,,18871.93,18871.93
ATG,2022,,,18871.93,18871.93,4.925981521606445,4.9259815,4.9259815,4.9259815,18871.93,18871.93
ATG,2023,,,19656.613,18871.93,,4.8924508,4.8490434,4.8924508,18871.93,18871.93
ATG,2024,,,20439.668,18871.93,,4.859148,4.7733073,4.859148,18871.93,18871.93
ATG,2025,,,20981.26,18871.93,,4.8260722,4.6987538,4.8260722,18871.93,18871.93
ATG,2026,,,21270.031,18871.93,,4.7932215,4.6253653,4.7932215,18871.93,18871.93
ATG,2027,,,21560.775,18871.93,,4.7605939,4.5531225,4.7605939,18871.93,18871.93
ATG,2028,,,21855.494,18871.93,,4.728189,4.482008,4.728189,18871.93,18871.93
ATG,2029,,,22154.24,18871.93,,4.6960044,4.4120045,4.6960044,18871.93,18871.93
ATG,2030,,,22457.07,18871.93,,4.6640391,4.3430943,4.6640391,18871.93,18871.93
ATG,2031,,,22764.041,18871.93,,4.6322913,4.2752604,4.6322913,18871.93,18871.93
ATG,2032,,,23075.207,18871.93,,4.6007595,4.2084856,4.6007595,18871.93,18871.93
ATG,2033,,,23390.627,18871.93,,4.5694423,4.1427541,4.5694423,18871.93,18871.93
ATG,2034,,,23710.357,18871.93,,4.5383387,4.0780492,4.5383387,18871.93,18871.93
ATG,2035,,,24034.459,18871.93,,4.5074463,4.0143552,4.5074463,18871.93,18871.93
ATG,2036,,,24362.99,18871.93,,4.4767642,3.9516556,4.4767642,18871.93,18871.93
ATG,2037,,,24696.012,18871.93,,4.4462914,3.8899355,4.4462914,18871.93,18871.93
ATG,2038,,,25033.586,18871.93,,4.4160256,3.8291795,4.4160256,18871.93,18871.93
ATG,2039,,,25375.775,18871.93,,4.3859658,3.7693722,4.3859658,18871.93,18871.93
ATG,2040,,,25722.643,18871.93,,4.356111,3.710499,4.356111,18871.93,18871.93
ATG,2041,,,26074.25,18871.93,,4.3264589,3.6525457,4.3264589,18871.93,18871.93
ATG,2042,,,26430.664,18871.93,,4.297009,3.5954971,4.297009,18871.93,18871.93
ATG,2043,,,26791.949,18871.93,,4.2677598,3.5393398,4.2677598,18871.93,18871.93
ATG,2044,,,27158.174,18871.93,,4.2387094,3.4840596,4.2387094,18871.93,18871.93
ATG,2045,,,27529.404,18871.93,,4.2098565,3.4296427,4.2098565,18871.93,18871.93
ATG,2046,,,27905.709,18871.93,,4.1812005,3.3760757,4.1812005,18871.93,18871.93
ATG,2047,,,28287.158,18871.93,,4.152739,3.3233454,4.152739,18871.93,18871.93
ATG,2048,,,28673.82,18871.93,,4.1244717,3.2714388,4.1244717,18871.93,18871.93
ATG,2049,,,29065.768,18871.93,,4.0963969,3.2203429,4.0963969,18871.93,18871.93
ATG,2050,,,29463.072,18871.93,,4.0685129,3.1700449,4.0685129,18871.93,18871.93
AUS,1991,.827093780040741,,30502.605,,16.22,,,,50751.832,50751.832
AUS,1992,.868503212928772,,30259.418,,16.28,,,,50751.832,50751.832
AUS,1993,.909912645816803,,31173.475,,16.42,,,,50751.832,50751.832
AUS,1994,.951322078704834,,32073.027,,16.61,,,,50751.832,50751.832
AUS,1995,.7497822642326355,,32902.77,,17.04,,,,50751.832,50751.832
AUS,1996,.7493871450424194,,33724.973,,17.43,,,,50751.832,50751.832
AUS,1997,.7489920258522034,,34653.191,,17.67,,,,50751.832,50751.832
AUS,1998,.7485969662666321,,35876.223,,18.66,,,,50751.832,50751.832
AUS,1999,.748201847076416,,37219.641,,18.72,,,,50751.832,50751.832
AUS,2000,.7478067278862,,38217.449,,18.89,,,,50751.832,50751.832
AUS,2001,.7474116086959839,,38474.152,,19.02,,,,50751.832,50751.832
AUS,2002,.8723711371421814,,39533.223,,19.21,,,,50751.832,50751.832
AUS,2003,.9973307251930237,,40262.914,,18.93,,,,50751.832,50751.832
AUS,2004,.7125371694564819,,41472.539,,19.39,,,,50751.832,50751.832
AUS,2005,.4647650420665741,,42222.273,,19.39,,,,50751.832,50751.832
AUS,2006,.4302541613578796,,42738.465,,19.38,,,,50751.832,50751.832
AUS,2007,.3957433104515076,,44072.883,,19.83,,,,50751.832,50751.832
AUS,2008,.3612324297428131,,44743.66,,19.61,,,,50751.832,50751.832
AUS,2009,.3552004396915436,,44649.16,,19.53,,,,50751.832,50751.832
AUS,2010,.3491684198379517,,44914.98,,19.01,,,,50751.832,50751.832
AUS,2011,.3864972591400146,,45389.172,,18.66,,,,50751.832,50751.832
AUS,2012,.4238260984420776,,46350.922,,18.4,,,,50751.832,50751.832
AUS,2013,.461154967546463,,46744.633,,17.9,,,,50751.832,50751.832
AUS,2014,.498483806848526,,47232.875,,17.37,,,,50751.832,50751.832
AUS,2015,.4986127912998199,,47569.293,,17.46,,,,50751.832,50751.832
AUS,2016,.4987417757511139,,48116.031,,17.53,,,,50751.832,50751.832
AUS,2017,.4979178905487061,,48398.551,,17.47,,,,50751.832,50751.832
AUS,2018,.4970939755439758,,49029.105,,17.14,,,,50751.832,50751.832
AUS,2019,.4970939755439758,,49309.113,,16.96,,,,50751.832,50751.832
AUS,2020,,,48678.684,,,,,,50751.832,50751.832
AUS,2021,,,49308.516,,,,,,50751.832,50751.832
AUS,2022,.2,1,50751.832,50751.832,16.2017707824707,16.201771,16.201771,16.201771,50751.832,50751.832
AUS,2023,,,51098.617,50751.832,,14.630363,14.43544,14.630363,50751.832,50751.832
AUS,2024,,,51351.242,50751.832,,14.319347,13.940331,14.319347,50751.832,50751.832
AUS,2025,,,51737.063,50751.832,,14.014942,13.462202,14.014942,50751.832,50751.832
AUS,2026,,,52223.863,50751.832,,13.71701,13.000473,13.71701,50751.832,50751.832
AUS,2027,,,52780.465,50751.832,,13.425409,12.554581,13.425409,50751.832,50751.832
AUS,2028,,,53343,50751.832,,13.140009,12.123981,13.140009,50751.832,50751.832
AUS,2029,,,53911.527,50751.832,,12.860675,11.70815,12.860675,50751.832,50751.832
AUS,2030,,,54486.117,50751.832,,12.587279,11.306581,12.587279,50751.832,50751.832
AUS,2031,,,55066.828,50751.832,,12.319695,10.918786,12.319695,50751.832,50751.832
AUS,2032,,,55653.73,50751.832,,12.0578,10.544291,12.0578,50751.832,50751.832
AUS,2033,,,56246.887,50751.832,,11.801473,10.182641,11.801473,50751.832,50751.832
AUS,2034,,,56846.367,50751.832,,11.550593,9.833395,11.550593,50751.832,50751.832
AUS,2035,,,57452.234,50751.832,,11.305048,9.4961271,11.305048,50751.832,50751.832
AUS,2036,,,58064.559,50751.832,,11.064722,9.1704273,11.064722,50751.832,50751.832
AUS,2037,,,58683.41,50751.832,,10.829505,8.8558979,10.829505,50751.832,50751.832
AUS,2038,,,59308.859,50751.832,,10.599289,8.5521564,10.599289,50751.832,50751.832
AUS,2039,,,59940.973,50751.832,,10.373966,8.2588329,10.373966,50751.832,50751.832
AUS,2040,,,60579.824,50751.832,,10.153434,7.9755697,10.153434,50751.832,50751.832
AUS,2041,,,61225.484,50751.832,,9.9375896,7.7020221,9.9375896,50751.832,50751.832
AUS,2042,,,61878.023,50751.832,,9.7263336,7.4378567,9.7263336,50751.832,50751.832
AUS,2043,,,62537.52,50751.832,,9.5195684,7.1827517,9.5195684,50751.832,50751.832
AUS,2044,,,63204.043,50751.832,,9.3171988,6.9363961,9.3171988,50751.832,50751.832
AUS,2045,,,63877.672,50751.832,,9.119132,6.6984901,9.119132,50751.832,50751.832
AUS,2046,,,64558.48,50751.832,,8.9252748,6.4687443,8.9252748,50751.832,50751.832
AUS,2047,,,65246.543,50751.832,,8.7355394,6.2468777,8.7355394,50751.832,50751.832
AUS,2048,,,65941.938,50751.832,,8.5498362,6.0326214,8.5498362,50751.832,50751.832
AUS,2049,,,66644.75,50751.832,,8.368082,5.8257132,8.368082,50751.832,50751.832
AUS,2050,,,67355.047,50751.832,,8.1901913,5.6259017,8.1901913,50751.832,50751.832
AUT,1991,.1419424116611481,,38399.676,,8.039999999999999,,,,56196.965,56196.965
AUT,1992,.1774280071258545,,38774.492,,7.33,,,,56196.965,56196.965
AUT,1993,.2129136174917221,,38658.648,,7.29,,,,56196.965,56196.965
AUT,1994,.2483992129564285,,39435.211,,7.29,,,,56196.965,56196.965
AUT,1995,.994031548500061,,40425.395,,7.71,,,,56196.965,56196.965
AUT,1996,.6015545725822449,,41319.375,,8.17,,,,56196.965,56196.965
AUT,1997,.2090775668621063,,42136.664,,8.050000000000001,,,,56196.965,56196.965
AUT,1998,.2199213057756424,,43597.891,,8.119999999999999,,,,56196.965,56196.965
AUT,1999,.2307650297880173,,45060.617,,7.9,,,,56196.965,56196.965
AUT,2000,.2416087687015533,,46469.859,,7.92,,,,56196.965,56196.965
AUT,2001,.1107344180345535,,46878.918,,8.449999999999999,,,,56196.965,56196.965
AUT,2002,.2214688360691071,,47419.277,,8.58,,,,56196.965,56196.965
AUT,2003,.3322032690048218,,47633.113,,9.17,,,,56196.965,56196.965
AUT,2004,.0816528871655464,,48633.273,,9.27,,,,56196.965,56196.965
AUT,2005,.1536900997161865,,49387.027,,9.26,,,,56196.965,56196.965
AUT,2006,.0901100039482117,,50840.695,,8.949999999999999,,,,56196.965,56196.965
AUT,2007,.3722917437553406,,52565.074,,8.56,,,,56196.965,56196.965
AUT,2008,.4711670279502869,,53166.055,,8.470000000000001,,,,56196.965,56196.965
AUT,2009,.6562347412109375,,51030.727,,7.73,,,,56196.965,56196.965
AUT,2010,.4907025396823883,,51843.43,,8.41,,,,56196.965,56196.965
AUT,2011,.4154042303562164,,53179.148,,8.17,,,,56196.965,56196.965
AUT,2012,.6169173717498779,,53297.445,,7.76,,,,56196.965,56196.965
AUT,2013,.3379978537559509,,52997.754,,7.8,,,,56196.965,56196.965
AUT,2014,.2242602109909058,,52932.898,,7.29,,,,56196.965,56196.965
AUT,2015,.6771930456161499,,52873.859,,7.35,,,,56196.965,56196.965
AUT,2016,.664063572883606,,53345.742,,7.32,,,,56196.965,56196.965
AUT,2017,.318089634180069,,54172.988,,7.52,,,,56196.965,56196.965
AUT,2018,.5683583617210388,,55258.371,,7.15,,,,56196.965,56196.965
AUT,2019,.6406388878822327,,55833.559,,7.31,,,,56196.965,56196.965
AUT,2020,,,51857.691,,,,,,56196.965,56196.965
AUT,2021,,,53944.527,,,,,,56196.965,56196.965
AUT,2022,.4,1,56196.965,56196.965,6.832687854766846,6.8326879,6.8326879,6.8326879,56196.965,56196.965
AUT,2023,,,56476.547,56196.965,,6.7068911,6.6050477,6.7068911,56196.965,56196.965
